,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.898571428571429,0.9999999999999991,0.07514223535857378,0.6026333333333335,0.7155499325236168,0.6757171514543632,0.7239393939393943,0.7187212383056847,0.9999999999999969,0.1995061338941465,0.12006329566094864,0.001152560251188102,0.19885885885885887,0.5200723175243861,0.5134133303458931,0.8053333333333338,0.8304081632653061,0.022499999999999985,0.02472868217054265
1,0.692041522491349,2.0816681711721685e-16,0.07535659001028448,0.49155709342560544,0.7124630514268102,0.5295297657678919,0.12330921673482242,0.5317014519040728,0.999999999999997,0.05218946364962761,0.1895068069371751,0.01559437515415895,0.11407220369158091,0.8206418318499717,0.4810926025950215,0.797231833910035,0.801602994138832,0.0008650519031141463,0.0011265792226603493
2,0.010449470369311098,5.412337245047638e-16,0.00011571758934388748,0.00014028056112497245,4.107825191113079e-15,1.5543122344752192e-15,2.3869795029440866e-15,0.9244418060090366,-1.7763568394002505e-15,4.85722573273506e-16,-1.6930901125533637e-15,9.020562075079397e-17,5.273559366969494e-16,-4.773959005888173e-15,-5.051514762044462e-15,-2.6645352591003757e-15,0.8969367306040652,0.006012024048096149,0.008575290115113961
3,0.046811945117030906,3.469446951953614e-16,0.07579426010225275,0.5746327683615822,0.5599224593426199,0.740291495956797,0.5634309193631226,0.7487207035380561,0.9999999999999974,0.06721975678292848,0.08891057597473304,0.004834791357428092,0.1719524609355118,0.4096891800213218,0.5310904300101975,0.7909604519774015,0.8828548368499941,0.0416666666666666,0.0243069241886743
4,0.704787234042553,-2.3592239273284576e-16,0.08564246504633602,0.4881914893617021,0.5728098888793178,0.4658016603000491,0.7833655705996136,0.5643808062244621,-3.1086244689504383e-15,0.05446730205606641,0.282516424415484,0.01867359990466697,0.13299895640321172,0.4273740258067287,0.4729249318225338,0.7840425531914897,0.8263677811550151,0.002659574468085093,0.0032162295893122337
5,0.6864883884588315,-1.3877787807814457e-16,0.07671401700629561,0.5218226600985222,0.6223449871362757,0.44337692881600466,0.7805642633228842,0.5226106928443649,0.9999999999999987,0.05190595328743921,0.28528957663304716,0.006279171039298509,0.13935363935363937,0.5745154667872925,0.4437300514113214,0.7881773399014782,0.795164371167186,0.0073891625615763665,0.00801924619085807
6,0.08006279434850877,6.938893903907228e-17,0.07498096194710234,0.37956043956043956,0.626240156604529,0.7731325845668875,0.5534465534465536,0.7005060504615268,0.0,0.11025525473475004,0.1851921469045586,0.009687078176406062,0.7035717035717038,0.6578325811423693,0.49144532881654746,0.7934065934065937,0.8238394258802422,0.005494505494505511,0.017122412471249692
7,0.6877323420074346,1.3877787807814457e-16,0.077322758955825,0.4268401486988848,0.6800904534713964,0.6761585872860216,0.12774586008786754,0.6229384005024797,-1.2212453270876722e-15,0.055406752430429335,0.18652712704301538,0.013969344786075012,0.13199668069556547,0.7971295563416472,0.49063141775035296,0.7992565055762086,0.8022911766937257,0.0018587360594795061,0.007175585717990847
8,0.04931506849315176,3.608224830031759e-16,0.0737802248766175,0.4972876712328766,0.5535827186512118,0.8071117461974969,0.12403486924034879,0.7533144215343315,0.9999999999999978,0.06545093124756926,0.06445645992010285,0.006803556928828544,0.18356767726630743,0.48962498099332347,0.5403210486597528,0.7950684931506853,0.8881185350852668,0.02191780821917803,0.01911436763300416
9,0.15883458646616477,-1.3877787807814457e-17,0.05091993195289512,0.10565789473684215,0.6187451168406848,0.6235592743141706,0.7121212121212124,0.6197418614971847,0.999999999999998,0.0811269762207833,0.7017720891532563,0.015720712205666905,0.1771547863653127,0.8475224387912261,0.5162644250090974,0.7921052631578952,0.8992123165055494,0.014254385964912297,0.0069359445124439105
